latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
34.44349,-119.18739,314.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,279.4,2.1,N
34.40515,-119.03624,306.2,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.8,6.7,N
34.39886,-119.01154,312.3,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.8,38.2,N
34.43043,-119.15762,350.5,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,288.4,5.1,N
34.39656,-119.02439,324.4,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.3,5.9,N
34.4322,-119.16459,302.5,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,279.2,2.4,N
34.4313,-119.16104,308.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,279.2,5.1,N
34.42957,-119.15422,311.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.4,1.8,N
34.42868,-119.15071,295.9,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.6,1.8,N
34.39867,-119.03267,301.4,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.7,2.4,N
34.39763,-119.02859,299.4,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.6,2.4,N
34.39551,-119.02026,318.5,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.0,5.9,N
34.3945,-119.0163,317.5,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.4,1.2,N
34.3935,-119.01238,297.7,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.8,1.2,N
34.43085,-119.18108,321.5,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.1,1.6,N
34.42997,-119.1776,331.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.6,2.7,N
34.42909,-119.17411,323.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.2,2.7,N
34.4273,-119.16708,322.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.3,2.4,N
34.42641,-119.16358,356.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,289.0,5.1,N
34.42556,-119.16025,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,289.3,5.1,N
34.39128,-119.02558,367.0,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,292.6,5.9,N
34.39018,-119.02126,352.5,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.8,5.9,N
34.43174,-119.1846,300.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,276.4,1.6,N
34.4282,-119.17062,300.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.3,2.4,N
34.42473,-119.15697,304.8,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.9,1.8,N
34.39433,-119.03749,303.2,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.9,1.3,N
34.39334,-119.03362,297.1,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.0,2.4,N
34.39235,-119.02976,306.2,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.0,2.4,N
34.38916,-119.01723,302.4,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.6,1.2,N
34.42947,-119.19739,332.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,279.4,4.3,N
34.42859,-119.19392,323.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.5,3.0,N
34.42772,-119.19049,343.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,287.1,3.0,N
34.42687,-119.18714,323.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.9,2.3,N
34.42603,-119.18381,323.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.2,2.3,N
34.42248,-119.16989,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,293.7,3.7,N
34.42161,-119.16645,325.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.6,2.4,N
34.38601,-119.02679,345.0,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.4,4.8,N
34.3849,-119.02242,367.0,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.6,4.8,N
34.43914,-119.23554,295.9,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,275.5,6.3,N
34.42518,-119.18049,315.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.6,1.5,N
34.4243,-119.17703,309.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.1,1.5,N
34.42339,-119.17345,309.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.4,3.7,N
34.42076,-119.16307,309.9,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.7,2.4,N
34.41991,-119.15975,319.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.7,2.0,N
34.38804,-119.03472,302.3,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.4,2.0,N
34.38708,-119.03098,302.2,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.2,2.0,N
34.43414,-119.23751,349.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.5,6.3,N
34.43335,-119.23437,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,290.0,6.3,N
34.4255,-119.20347,337.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.0,4.3,N
34.42464,-119.20012,349.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.9,4.3,N
34.41775,-119.17299,320.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.2,3.7,N
34.43256,-119.23129,312.8,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.3,3.7,N
34.42636,-119.20687,298.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,278.4,1.9,N
34.4238,-119.19678,311.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.2,3.0,N
34.42295,-119.19345,319.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.7,3.0,N
34.4221,-119.19012,319.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.1,2.3,N
34.42127,-119.18684,309.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.1,2.3,N
34.42044,-119.18356,307.5,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.9,1.5,N
34.41958,-119.18019,302.8,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.6,1.5,N
34.41868,-119.17665,306.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.7,3.7,N
34.41684,-119.16943,317.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.9,2.4,N
34.41597,-119.16602,305.8,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.0,2.4,N
34.41511,-119.16262,313.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.5,2.0,N
34.3806,-119.02747,309.4,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.4,4.8,N
34.4214,-119.20904,322.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.3,1.9,N
34.41986,-119.20302,321.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.3,2.5,N
34.41906,-119.19984,321.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.1,1.4,N
34.42914,-119.23952,297.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,279.1,0.6,N
34.42833,-119.23631,296.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,279.7,0.6,N
34.42309,-119.21571,299.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.4,1.4,N
34.42221,-119.21222,306.8,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.9,1.9,N
34.42064,-119.20605,311.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.5,2.5,N
34.41824,-119.19666,311.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.4,1.4,N
34.41743,-119.19347,304.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.9,0.9,N
34.41661,-119.19025,298.9,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.4,0.9,N
34.4149,-119.18349,300.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.9,1.4,N
34.412,-119.17214,301.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.8,1.0,N
34.4259,-119.24841,354.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.3,3.3,N
34.4286,-119.25903,302.8,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,276.5,1.3,N
34.4277,-119.25549,309.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,279.7,2.6,N
34.4268,-119.25195,308.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,279.1,2.6,N
34.425,-119.24487,304.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,277.4,3.3,N
34.42414,-119.24149,295.5,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,278.7,0.6,N
34.4207,-119.22797,296.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.3,0.5,N
34.41984,-119.22459,297.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.4,0.5,N
34.41434,-119.203,300.9,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.7,1.4,N
34.41357,-119.19996,308.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.4,1.4,N
34.41275,-119.19676,296.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.1,0.9,N
34.43781,-119.23509,331.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,278.5,4.6,N
34.42836,-119.19685,346.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.7,3.6,N
34.42752,-119.19347,325.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.3,2.8,N
34.42668,-119.19008,338.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.7,2.8,N
34.42242,-119.1729,320.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.4,3.5,N
34.42154,-119.16934,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,292.4,3.5,N
34.38586,-119.02541,367.0,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.6,5.6,N
34.38478,-119.02107,343.8,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.4,5.6,N
34.43701,-119.23186,300.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.8,4.6,N
34.42921,-119.20033,313.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,276.0,3.6,N
34.42585,-119.18673,318.8,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.5,1.9,N
34.42502,-119.18339,317.9,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.4,1.9,N
34.4242,-119.18008,313.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.6,1.4,N
34.42333,-119.17654,306.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.4,1.4,N
34.42069,-119.16593,308.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.1,1.9,N
34.41986,-119.16255,312.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.8,1.9,N
34.41904,-119.15923,319.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.1,1.1,N
34.41821,-119.15588,295.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.7,1.1,N
34.38884,-119.03737,296.0,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.9,1.0,N
34.38788,-119.03355,304.5,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.3,2.4,N
34.38691,-119.02964,306.5,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.2,2.4,N
34.43282,-119.23713,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.8,4.6,N
34.43204,-119.23404,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.1,4.6,N
34.42521,-119.20641,321.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.0,3.9,N
34.42438,-119.20306,343.5,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.9,3.6,N
34.42355,-119.19974,332.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.6,3.6,N
34.43129,-119.231,307.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.4,2.0,N
34.42273,-119.1964,306.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.8,2.8,N
34.42191,-119.1931,317.5,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.6,2.8,N
34.42108,-119.18977,317.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.8,1.9,N
34.42027,-119.18649,308.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.1,1.9,N
34.41945,-119.18318,304.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.8,1.4,N
34.4186,-119.17976,303.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.6,1.4,N
34.41771,-119.17616,307.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.6,3.5,N
34.4168,-119.17247,315.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.6,3.5,N
34.41592,-119.16893,312.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.9,1.9,N
34.41507,-119.16552,307.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.8,1.9,N
34.41421,-119.16203,304.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.3,1.1,N
34.38152,-119.0303,297.2,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.6,2.4,N
34.38049,-119.0262,309.9,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.0,5.6,N
34.42949,-119.24593,322.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,277.6,2.8,N
34.41878,-119.20273,320.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.7,1.3,N
34.418,-119.1996,323.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.8,1.2,N
34.43038,-119.24952,308.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,278.7,1.9,N
34.42186,-119.21513,301.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.3,1.4,N
34.42103,-119.21177,307.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.9,1.2,N
34.42026,-119.20864,311.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.5,1.2,N
34.41953,-119.20575,300.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.1,1.3,N
34.41721,-119.1964,309.8,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.6,1.2,N
34.41642,-119.19321,302.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.8,1.0,N
34.41561,-119.18997,295.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.3,1.0,N
34.41479,-119.18666,296.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.4,1.1,N
34.4245,-119.24797,342.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,278.3,2.8,N
34.42714,-119.2586,308.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,277.5,1.4,N
34.42626,-119.25506,301.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,279.5,1.9,N
34.42538,-119.25155,313.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,277.9,1.9,N
34.41945,-119.22762,297.9,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.7,0.4,N
34.41862,-119.22427,296.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.8,0.4,N
34.41467,-119.20838,295.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.7,1.3,N
34.41325,-119.20266,302.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.8,1.2,N
34.41245,-119.19946,303.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.7,1.2,N
34.42043,-119.25374,296.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,278.7,0.8,N
34.4066,-119.2644,325.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.2,1.4,N
34.40813,-119.27055,310.9,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.0,2.1,N
34.40584,-119.26134,302.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.3,1.4,N
34.40508,-119.2583,303.5,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.4,1.0,N
34.40431,-119.25523,306.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.7,1.0,N
34.40353,-119.2521,296.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.8,0.5,N
34.36013,-119.07832,314.4,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.7,1.0,N
34.34359,-119.01244,296.3,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.6,0.4,N
34.40474,-119.27897,315.9,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.2,1.1,N
34.40389,-119.27555,297.9,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.6,1.1,N
34.40316,-119.27266,299.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.1,0.8,N
34.40164,-119.26655,297.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.5,0.7,N
34.40084,-119.26338,298.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.1,0.7,N
34.35495,-119.07986,299.2,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.6,0.8,N
34.39974,-119.28094,312.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.3,1.1,N
34.39821,-119.27482,296.8,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.3,0.8,N
34.39633,-119.28927,300.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,277.2,1.2,N
34.39554,-119.28613,306.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,279.5,1.2,N
34.39469,-119.28274,308.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.2,1.0,N
34.39396,-119.2798,304.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.7,1.0,N
34.39322,-119.27684,305.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.7,1.2,N
34.39143,-119.29164,317.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,279.3,1.2,N
34.39058,-119.28823,317.9,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.2,1.2,N
34.38982,-119.28522,313.9,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.3,1.0,N
34.38906,-119.28217,303.9,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.1,1.0,N
34.38644,-119.29366,335.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.7,3.2,N
34.38561,-119.29034,332.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.0,3.2,N
34.38721,-119.29672,304.8,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,278.9,4.0,N
34.38484,-119.28727,313.9,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.1,1.9,N
34.38132,-119.29511,344.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.7,3.2,N
34.38055,-119.29207,325.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.0,3.2,N
34.37973,-119.28879,321.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.7,1.9,N
34.37883,-119.30711,297.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,275.2,1.1,N
34.37797,-119.30367,317.9,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,279.1,1.3,N
34.37381,-119.30897,299.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,275.5,1.1,N
34.37296,-119.3056,309.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,277.3,1.3,N
34.37205,-119.30197,301.5,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,279.2,1.3,N
34.37131,-119.299,313.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.6,1.6,N
34.3236,-119.15369,300.6,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.2,0.9,N
34.31753,-119.15165,347.1,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,288.7,1.4,N
34.31851,-119.1555,298.0,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.8,1.4,N
34.35286,-119.313,341.5,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.9,1.8,N
34.37547,-119.40263,296.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.4,0.5,N
34.37467,-119.39948,297.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.5,0.5,N
34.37385,-119.39622,296.5,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.4,0.6,N
34.37296,-119.3927,295.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.2,0.6,N
34.37115,-119.38547,295.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,279.6,1.2,N
34.37029,-119.38207,305.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.6,0.9,N
34.36936,-119.37837,301.7,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.6,0.9,N
34.36835,-119.37436,303.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.3,1.2,N
34.35393,-119.31723,308.5,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.8,2.2,N
34.35192,-119.3093,300.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.3,1.8,N
34.35091,-119.30529,298.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,279.5,0.8,N
34.31349,-119.15757,312.5,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.6,1.4,N
34.31241,-119.15334,297.1,0.4,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.9,1.4,N
34.37243,-119.41226,338.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.1,28.2,N
34.37147,-119.40845,349.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,308.8,28.2,N
34.37061,-119.40504,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,303.5,33.8,N
34.36975,-119.40163,333.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,311.4,33.8,N
34.36888,-119.39816,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,307.8,19.3,N
34.36797,-119.39455,349.8,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.6,19.3,N
34.36621,-119.38758,340.5,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.4,14.4,N
34.36534,-119.38412,349.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,328.9,53.6,N
34.36445,-119.3806,349.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,298.7,53.6,N
34.36354,-119.37701,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,344.8,44.1,N
34.36263,-119.37341,342.8,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,287.4,44.1,N
34.36176,-119.36992,337.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,284.5,5.9,N
34.36088,-119.36645,356.5,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,287.7,5.9,N
34.36,-119.36297,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,290.0,5.5,N
34.35913,-119.35954,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,287.7,5.5,N
34.35829,-119.35616,337.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.3,6.4,N
34.35742,-119.35276,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,290.3,6.4,N
34.35653,-119.34921,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,291.4,5.4,N
34.35559,-119.3455,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,289.4,5.4,N
34.35154,-119.3295,341.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.5,3.0,N
34.35046,-119.32522,351.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,288.6,5.8,N
34.34936,-119.32086,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,292.7,5.8,N
34.34831,-119.31673,342.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,287.1,4.4,N
34.37366,-119.41713,295.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,281.0,2.4,N
34.36707,-119.39098,309.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,280.6,14.4,N
34.35254,-119.33344,300.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.4,3.0,N
34.34722,-119.31238,296.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.6,4.4,N
34.34613,-119.30811,296.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,283.0,7.2,N
34.36726,-119.41343,338.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.5,28.2,N
34.36631,-119.40965,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,301.4,28.2,N
34.36551,-119.40646,349.6,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,298.7,33.8,N
34.36467,-119.40314,342.8,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,291.1,33.8,N
34.36374,-119.39945,347.2,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,288.8,19.3,N
34.36279,-119.39567,335.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.2,19.3,N
34.35941,-119.38231,344.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,287.0,53.6,N
34.35855,-119.37892,367.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,288.6,44.1,N
34.35768,-119.37547,333.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,287.1,44.1,N
34.35679,-119.37194,331.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,286.5,5.9,N
34.35591,-119.36845,342.4,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.4,5.9,N
34.35501,-119.36492,325.3,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,285.4,5.5,N
34.34782,-119.33645,333.0,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.9,3.0,N
34.34682,-119.33254,326.8,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.4,3.0,N
34.33994,-119.30534,342.1,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,282.4,7.2,N
34.33889,-119.30121,353.8,0.3,0.6,2017-12-06,1024,N,nominal,1.0NRT,291.7,9.9,N
