latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
34.465,-119.005,321.6,4.8,2,2017-12-09,1940,Terra,MODIS,56,6.0NRT,283.2,162,D
34.528,-119.243,328.2,4.6,2,2017-12-09,1940,Terra,MODIS,81,6.0NRT,289.9,232,D
34.541,-119.294,355.2,4.6,2,2017-12-09,1940,Terra,MODIS,97,6.0NRT,290.4,657.9,D
34.51,-119.105,322.1,4.7,2,2017-12-09,1940,Terra,MODIS,50,6.0NRT,276.3,167.4,D
34.433,-119.36,371.3,4.2,1.9,2017-12-09,1800,Terra,MODIS,87,6.0NRT,281.3,914.5,D
34.45,-119.355,348.7,4.2,1.9,2017-12-09,1800,Terra,MODIS,95,6.0NRT,284.4,413.8,D
34.452,-119.396,433.1,4.2,1.9,2017-12-09,1800,Terra,MODIS,100,6.0NRT,306.4,4069.7,D
34.455,-119.442,391.5,4.3,1.9,2017-12-09,1800,Terra,MODIS,87,6.0NRT,292.7,1612.8,D
34.469,-119.388,374.9,4.2,1.9,2017-12-09,1800,Terra,MODIS,94,6.0NRT,288.2,1012.3,D
34.471,-119.433,427.9,4.3,1.9,2017-12-09,1800,Terra,MODIS,94,6.0NRT,302,3734.3,D
34.436,-119.351,367.4,4.2,1.9,2017-12-09,1800,Terra,MODIS,94,6.0NRT,280.6,801.1,D
34.438,-119.393,409.7,4.2,1.9,2017-12-09,1800,Terra,MODIS,100,6.0NRT,290.4,2488.1,D
34.44,-119.44,365.2,4.3,1.9,2017-12-09,1800,Terra,MODIS,71,6.0NRT,285.3,769.5,D
34.453,-119.348,337.8,4.2,1.9,2017-12-09,1800,Terra,MODIS,70,6.0NRT,280.1,254.4,D
34.455,-119.387,417,4.2,1.9,2017-12-09,1800,Terra,MODIS,100,6.0NRT,300.3,2893.7,D
34.457,-119.432,408.7,4.3,1.9,2017-12-09,1800,Terra,MODIS,87,6.0NRT,297.1,2433.4,D
34.472,-119.38,347.8,4.2,1.9,2017-12-09,1800,Terra,MODIS,63,6.0NRT,282.6,411.4,D
34.474,-119.423,431.9,4.3,1.9,2017-12-09,1800,Terra,MODIS,94,6.0NRT,302.7,4059.9,D
34.435,-119.034,312.5,1.6,1.2,2017-12-09,1015,Aqua,MODIS,67,6.0NRT,280,23.8,N
34.435,-119.027,309.3,1.6,1.2,2017-12-09,1015,Aqua,MODIS,77,6.0NRT,278.2,20.4,N
34.438,-119.042,316.8,1.6,1.2,2017-12-09,1015,Aqua,MODIS,94,6.0NRT,282.1,33.3,N
34.443,-119.007,315.6,1.6,1.2,2017-12-09,1015,Aqua,MODIS,65,6.0NRT,280.8,28,N
34.446,-119.022,391.1,1.6,1.2,2017-12-09,1015,Aqua,MODIS,100,6.0NRT,300.9,397.1,N
34.449,-119.037,438.3,1.6,1.2,2017-12-09,1015,Aqua,MODIS,100,6.0NRT,312.9,1109.6,N
34.452,-119.053,311.8,1.6,1.2,2017-12-09,1015,Aqua,MODIS,57,6.0NRT,281.3,24.3,N
34.454,-119.005,356.3,1.6,1.2,2017-12-09,1015,Aqua,MODIS,100,6.0NRT,289.9,151.5,N
34.457,-119.021,399,1.6,1.2,2017-12-09,1015,Aqua,MODIS,100,6.0NRT,307.9,480.8,N
34.46,-119.037,350.4,1.6,1.2,2017-12-09,1015,Aqua,MODIS,100,6.0NRT,285.9,124.3,N
34.465,-119.003,315.3,1.6,1.2,2017-12-09,1015,Aqua,MODIS,86,6.0NRT,276.6,30,N
34.468,-119.019,356.7,1.6,1.2,2017-12-09,1015,Aqua,MODIS,100,6.0NRT,282.2,154.6,N
34.471,-119.034,313,1.6,1.2,2017-12-09,1015,Aqua,MODIS,86,6.0NRT,276,27.7,N
34.498,-119.117,313.7,1.6,1.2,2017-12-09,1015,Aqua,MODIS,88,6.0NRT,267.1,29.3,N
34.501,-119.133,377.4,1.5,1.2,2017-12-09,1015,Aqua,MODIS,100,6.0NRT,267.7,277.9,N
34.506,-119.099,357.4,1.6,1.2,2017-12-09,1015,Aqua,MODIS,100,6.0NRT,272.7,158.2,N
34.509,-119.114,360.7,1.6,1.2,2017-12-09,1015,Aqua,MODIS,100,6.0NRT,270.4,173.5,N
34.517,-119.095,314.4,1.6,1.2,2017-12-09,1015,Aqua,MODIS,89,6.0NRT,268.1,31.2,N
34.811,-120.585,311.6,1.3,1.1,2017-12-09,1015,Aqua,MODIS,75,6.0NRT,274,20.9,N
35.089,-118.913,322.3,2,1.4,2017-11-28,1820,Terra,MODIS,81,6.0NRT,287.6,53.6,D
35.083,-118.921,327.9,1.1,1,2017-12-04,2055,Aqua,MODIS,85,6.0NRT,290.9,28.1,D
35.075,-118.924,302.8,1.1,1,2017-12-04,2055,Aqua,MODIS,46,6.0NRT,288.8,5.2,D
35.085,-118.915,324.2,2.4,1.5,2017-12-04,1920,Terra,MODIS,83,6.0NRT,287.1,77.6,D
35.08,-118.91,314.3,2.4,1.5,2017-12-04,1920,Terra,MODIS,75,6.0NRT,286.8,45,D
35.086,-118.935,305.4,2.4,1.5,2017-12-04,1920,Terra,MODIS,61,6.0NRT,285.7,22.6,D
