latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp
34.765,-119.786,406.8,1,1,2007-08-16,1852,Terra,MODIS,100,6.1,321,284
34.764,-119.776,353.2,1,1,2007-08-16,1852,Terra,MODIS,96,6.1,307.2,56
34.762,-119.765,384.6,1,1,2007-08-16,1852,Terra,MODIS,100,6.1,306.7,160
34.76,-119.754,345.2,1,1,2007-08-16,1852,Terra,MODIS,91,6.1,302.9,39.4
34.759,-119.743,333.1,1,1,2007-08-16,1852,Terra,MODIS,66,6.1,304.5,19.3
34.758,-119.799,387.7,1,1,2007-08-16,1852,Terra,MODIS,100,6.1,307.2,174
34.756,-119.788,356.2,1,1,2007-08-16,1852,Terra,MODIS,98,6.1,306.4,61.9
34.75,-119.745,340.3,1,1,2007-08-16,1852,Terra,MODIS,87,6.1,304.1,27.8
34.734,-119.76,347.1,1,1,2007-08-16,1852,Terra,MODIS,92,6.1,306.5,38.4
34.732,-119.749,354.1,1,1,2007-08-16,1852,Terra,MODIS,96,6.1,307.8,54.6
34.718,-119.653,348.4,1,1,2007-08-16,1852,Terra,MODIS,93,6.1,303.6,47.9
34.716,-119.642,329.6,1,1,2007-08-16,1852,Terra,MODIS,74,6.1,303.9,18.2
34.703,-119.556,350.8,1,1,2007-08-16,1852,Terra,MODIS,94,6.1,304.2,55
34.702,-119.545,343.4,1,1,2007-08-16,1852,Terra,MODIS,82,6.1,299.4,40.3
34.7,-119.534,365.8,1,1,2007-08-16,1852,Terra,MODIS,100,6.1,301.3,95.3
34.698,-119.523,329.6,1,1,2007-08-16,1852,Terra,MODIS,61,6.1,296.3,20.9
34.73,-119.794,333.2,1,1,2007-08-16,1852,Terra,MODIS,70,6.1,306.1,17.7
34.725,-119.762,348.8,1,1,2007-08-16,1852,Terra,MODIS,93,6.1,306.4,42.2
34.723,-119.751,359,1,1,2007-08-16,1852,Terra,MODIS,99,6.1,305.2,66.4
34.722,-119.74,341.4,1,1,2007-08-16,1852,Terra,MODIS,88,6.1,306.7,29.1
34.693,-119.547,362.3,1,1,2007-08-16,1852,Terra,MODIS,100,6.1,304.6,80.7
34.691,-119.536,444.5,1,1,2007-08-16,1852,Terra,MODIS,100,6.1,318.2,634.2
34.689,-119.525,359.2,1,1,2007-08-16,1852,Terra,MODIS,99,6.1,298,74.9
34.718,-119.775,340.5,1,1,2007-08-16,1852,Terra,MODIS,87,6.1,307.4,27.8
34.716,-119.764,364.1,1,1,2007-08-16,1852,Terra,MODIS,100,6.1,312.8,79.9
34.714,-119.753,369.7,1,1,2007-08-16,1852,Terra,MODIS,100,6.1,315,98
34.713,-119.742,353,1,1,2007-08-16,1852,Terra,MODIS,96,6.1,311.2,52
34.709,-119.776,327.3,1,1,2007-08-16,1852,Terra,MODIS,33,6.1,303.8,8.9
34.67,-119.518,383,1,1,2007-08-16,1852,Terra,MODIS,100,6.1,308.3,155.2
34.668,-119.507,410.1,1,1,2007-08-16,1852,Terra,MODIS,100,6.1,312.3,310
34.66,-119.509,340.3,1,1,2007-08-16,1852,Terra,MODIS,87,6.1,301.7,33
34.626,-119.534,332.9,1,1,2007-08-16,1852,Terra,MODIS,33,6.1,297.8,20
34.624,-119.523,338.6,1,1,2007-08-16,1852,Terra,MODIS,81,6.1,296,29.7
34.617,-119.536,338.8,1,1,2007-08-16,1852,Terra,MODIS,84,6.1,297.9,29.1
34.616,-119.525,375.1,1,1,2007-08-16,1852,Terra,MODIS,100,6.1,299,123.4
34.608,-119.538,333.7,1,1,2007-08-16,1852,Terra,MODIS,82,6.1,297.7,20.9
34.607,-119.528,374.1,1,1,2007-08-16,1852,Terra,MODIS,100,6.1,296.5,119.8
34.605,-119.517,337.7,1,1,2007-08-16,1852,Terra,MODIS,85,6.1,294,30.1
34.598,-119.529,339.4,1,1,2007-08-16,1852,Terra,MODIS,87,6.1,298.5,30.1
34.6,-119.606,332.4,1,1,2007-08-16,1852,Terra,MODIS,80,6.1,303.7,21.4
34.59,-119.542,349.1,1,1,2007-08-16,1852,Terra,MODIS,94,6.1,306,46.2
34.589,-119.531,395.3,1,1,2007-08-16,1852,Terra,MODIS,100,6.1,313.5,213.2
34.593,-119.619,325.6,1,1,2007-08-16,1852,Terra,MODIS,63,6.1,301.4,14.3
34.591,-119.608,371.1,1,1,2007-08-16,1852,Terra,MODIS,100,6.1,307.2,110.8
34.588,-119.587,333,1,1,2007-08-16,1852,Terra,MODIS,41,6.1,306.5,20.6
34.582,-119.544,354.6,1,1,2007-08-16,1852,Terra,MODIS,97,6.1,305.9,60.9
34.58,-119.533,378.3,1,1,2007-08-16,1852,Terra,MODIS,100,6.1,312.8,135.2
34.578,-119.522,396.8,1,1,2007-08-16,1852,Terra,MODIS,100,6.1,309.9,225.4
34.581,-119.599,329.7,1,1,2007-08-16,1852,Terra,MODIS,24,6.1,301.4,18.3
34.579,-119.589,333.1,1,1,2007-08-16,1852,Terra,MODIS,39,6.1,302.2,22
34.78,-119.824,317.1,2.2,1.4,2007-08-16,0926,Aqua,MODIS,58,6.1,279.4,39.8
34.778,-119.802,320.6,2.2,1.4,2007-08-16,0926,Aqua,MODIS,0,6.1,285.5,45.8
34.774,-119.752,313.7,2.2,1.4,2007-08-16,0926,Aqua,MODIS,42,6.1,291.2,31.4
34.772,-119.725,307.8,2.2,1.4,2007-08-16,0926,Aqua,MODIS,26,6.1,290.6,21.9
34.78,-119.829,316.5,2.2,1.4,2007-08-16,0926,Aqua,MODIS,62,6.1,277.9,37.8
34.778,-119.806,322.4,2.2,1.4,2007-08-16,0926,Aqua,MODIS,61,6.1,284.1,51.4
34.774,-119.757,315.5,2.2,1.4,2007-08-16,0926,Aqua,MODIS,36,6.1,291,33.7
34.772,-119.731,312.3,2.2,1.4,2007-08-16,0926,Aqua,MODIS,46,6.1,291,29.9
34.769,-119.853,314.4,2.2,1.4,2007-08-16,0926,Aqua,MODIS,17,6.1,275.5,34
34.767,-119.828,336.5,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,277.4,107.6
34.765,-119.806,368.4,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,287.2,339.7
34.763,-119.784,390.3,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,302.9,614.7
34.761,-119.759,354.2,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,302.4,212.4
34.759,-119.734,318.8,2.2,1.4,2007-08-16,0926,Aqua,MODIS,82,6.1,293.9,46.6
34.756,-119.854,323.6,2.2,1.4,2007-08-16,0926,Aqua,MODIS,95,6.1,275.9,62.5
34.754,-119.829,355.1,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,278.8,225.1
34.752,-119.807,405.7,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,295.8,894
34.75,-119.784,409.6,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,317.9,973.8
34.748,-119.76,367,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,310.9,324.4
34.746,-119.736,329.4,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,297.9,84.8
34.743,-119.854,328.3,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,276.3,79.1
34.741,-119.828,381.1,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,281.9,490.9
34.739,-119.805,445.6,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,305.7,2043.7
34.737,-119.782,452,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,329.1,2288.6
34.735,-119.757,387.5,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,313.6,572.9
34.733,-119.733,329.5,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,297.2,83.4
34.73,-119.855,316.7,2.2,1.4,2007-08-16,0926,Aqua,MODIS,93,6.1,276.9,39.4
34.728,-119.827,356.8,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,276.5,235.3
34.726,-119.802,402.3,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,287.5,829.2
34.724,-119.78,455.1,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,307.4,2423.4
34.722,-119.755,421.1,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,306,1246.4
34.72,-119.732,333.9,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,295,100.2
34.705,-119.55,330.3,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,290.9,87.8
34.703,-119.526,303.6,2.1,1.4,2007-08-16,0926,Aqua,MODIS,12,6.1,289.2,15.4
34.715,-119.828,311.2,2.2,1.4,2007-08-16,0926,Aqua,MODIS,49,6.1,281.9,24.8
34.713,-119.801,325.2,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,283.2,63
34.711,-119.779,328.9,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,287.9,75.9
34.709,-119.756,316.8,2.2,1.4,2007-08-16,0926,Aqua,MODIS,94,6.1,289.5,38.7
34.678,-119.531,325.4,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,291.3,64
34.676,-119.51,367.1,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,296.2,309.3
34.665,-119.533,352.3,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,294,193.8
34.664,-119.512,446.4,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,317.2,1946.4
34.662,-119.489,334,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,292.8,95.2
34.718,-119.837,306.9,2.2,1.4,2007-08-16,0926,Aqua,MODIS,14,6.1,281.8,16.2
34.715,-119.809,323.1,2.2,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,280.6,55.2
34.713,-119.786,323,2.2,1.4,2007-08-16,0926,Aqua,MODIS,83,6.1,286.2,51.4
34.711,-119.763,322.1,2.2,1.4,2007-08-16,0926,Aqua,MODIS,96,6.1,289.5,52.4
34.676,-119.517,366.1,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,295.2,299
34.674,-119.494,328.4,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,291.8,73.1
34.666,-119.54,309.5,2.1,1.4,2007-08-16,0926,Aqua,MODIS,28,6.1,290.7,22.4
34.664,-119.519,432.8,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,310.5,1500.2
34.662,-119.497,393,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,303,618.9
34.653,-119.542,321,2.1,1.4,2007-08-16,0926,Aqua,MODIS,54,6.1,291.6,46.6
34.651,-119.52,368.2,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,295.9,314.1
34.649,-119.497,338.9,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,293.2,114.1
34.639,-119.522,322.8,2.1,1.4,2007-08-16,0926,Aqua,MODIS,72,6.1,292.7,50.3
34.626,-119.525,328.7,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,294.1,73
34.615,-119.549,320.5,2.1,1.4,2007-08-16,0926,Aqua,MODIS,41,6.1,293.2,39.7
34.613,-119.525,343.2,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,295,133.8
34.607,-119.599,340.4,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,289.8,122.9
34.605,-119.571,389.1,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,301.1,561.1
34.603,-119.548,426,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,307.1,1302.7
34.601,-119.525,424.3,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,307.8,1255.4
34.599,-119.501,319.2,2.1,1.4,2007-08-16,0926,Aqua,MODIS,34,6.1,292.8,41.8
34.594,-119.601,365.9,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,287,298
34.592,-119.575,435,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,304.4,1569.7
34.59,-119.551,448.5,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,311.3,2027.4
34.588,-119.529,397.8,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,299.3,694.6
34.58,-119.579,341.4,2.1,1.4,2007-08-16,0926,Aqua,MODIS,97,6.1,291.9,122.2
34.578,-119.555,334.7,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,293.2,88.8
34.605,-119.604,333.3,2.1,1.4,2007-08-16,0926,Aqua,MODIS,99,6.1,286.7,89.9
34.603,-119.577,373.3,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,298.3,362
34.601,-119.552,414.1,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,309.7,1014.2
34.599,-119.531,434.7,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,313.3,1550.9
34.597,-119.508,320,2.1,1.4,2007-08-16,0926,Aqua,MODIS,73,6.1,294.9,45.4
34.593,-119.607,350.4,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,283,179.7
34.591,-119.581,407.1,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,296.1,869.7
34.588,-119.557,444.9,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,310.4,1894.6
34.586,-119.534,360.9,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,299.1,250.3
34.584,-119.51,311.9,2.1,1.4,2007-08-16,0926,Aqua,MODIS,38,6.1,292.8,24.7
34.578,-119.585,324.7,2.1,1.4,2007-08-16,0926,Aqua,MODIS,99,6.1,291.5,59.3
34.576,-119.561,328.6,2.1,1.4,2007-08-16,0926,Aqua,MODIS,100,6.1,293,71.4
34.574,-119.536,309.8,2.1,1.4,2007-08-16,0926,Aqua,MODIS,78,6.1,293.5,20.6
34.573,-119.516,363,3.3,1.7,2007-08-16,2028,Aqua,MODIS,100,6.1,299.8,497
34.564,-119.556,340.5,3.3,1.7,2007-08-16,2028,Aqua,MODIS,83,6.1,292,217.7
34.57,-119.52,355,3.3,1.7,2007-08-16,2028,Aqua,MODIS,91,6.1,299.1,371.9
34.56,-119.56,328.6,3.3,1.7,2007-08-16,2028,Aqua,MODIS,38,6.1,292.8,111.4
34.594,-119.487,375.9,3.3,1.7,2007-08-16,2028,Aqua,MODIS,100,6.1,296.4,723.7
34.584,-119.526,431.2,3.3,1.7,2007-08-16,2028,Aqua,MODIS,94,6.1,300.3,2742.9
34.6,-119.529,378.6,3.3,1.7,2007-08-16,2028,Aqua,MODIS,94,6.1,290.1,773.9
34.591,-119.566,341.3,3.3,1.7,2007-08-16,2028,Aqua,MODIS,73,6.1,283.5,200.8
34.614,-119.536,341.2,3.3,1.7,2007-08-16,2028,Aqua,MODIS,59,6.1,288.4,194.2
34.652,-119.512,370,3.3,1.7,2007-08-16,2028,Aqua,MODIS,100,6.1,292,600.1
34.666,-119.517,337.1,3.3,1.7,2007-08-16,2028,Aqua,MODIS,53,6.1,288.2,170.6
34.649,-119.518,366.9,3.3,1.7,2007-08-16,2028,Aqua,MODIS,100,6.1,291.3,546.5
34.753,-119.551,350.2,3.3,1.7,2007-08-16,2028,Aqua,MODIS,93,6.1,291.4,327.1
34.75,-119.555,340.2,3.3,1.7,2007-08-16,2028,Aqua,MODIS,84,6.1,290.1,224.1
34.772,-119.527,327.7,3.2,1.7,2007-08-16,2028,Aqua,MODIS,60,6.1,289.9,117.1
34.764,-119.562,344.5,3.3,1.7,2007-08-16,2028,Aqua,MODIS,89,6.1,291.3,261.7
34.716,-119.761,330.4,3.4,1.7,2007-08-16,2028,Aqua,MODIS,54,6.1,296.9,107.1
34.723,-119.802,329.1,3.4,1.7,2007-08-16,2028,Aqua,MODIS,33,6.1,296.5,98.2
34.767,-119.755,337.2,3.4,1.7,2007-08-16,2028,Aqua,MODIS,74,6.1,295.6,175.4
34.758,-119.791,365.2,3.4,1.7,2007-08-16,2028,Aqua,MODIS,100,6.1,300.1,535.7
34.751,-119.823,325.2,3.4,1.7,2007-08-16,2028,Aqua,MODIS,9,6.1,298.7,77.3
34.763,-119.761,351.8,3.4,1.7,2007-08-16,2028,Aqua,MODIS,94,6.1,297,328.9
34.754,-119.796,357.7,3.4,1.7,2007-08-16,2028,Aqua,MODIS,98,6.1,299.6,408
34.559,-119.496,339.4,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,297,49.4
34.557,-119.509,364.5,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,300.8,117.8
34.555,-119.522,317.7,1.1,1.1,2007-08-17,0554,Terra,MODIS,96,6.1,294.4,16.3
34.568,-119.498,424.2,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,305.6,522.5
34.566,-119.511,429.8,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,309.4,585.5
34.564,-119.523,377.5,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,300.5,170.5
34.562,-119.536,320.4,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,296.3,18.2
34.56,-119.549,366.3,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,301.8,124.2
34.558,-119.562,354,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,298.4,84.7
34.578,-119.5,323.3,1.1,1.1,2007-08-17,0554,Terra,MODIS,89,6.1,293,21.7
34.576,-119.513,353.1,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,296.3,79
34.574,-119.525,387.4,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,301.9,220.7
34.572,-119.538,358.8,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,301.4,96.6
34.569,-119.551,371.2,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,305.8,142.3
34.567,-119.563,362.5,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,302,110.5
34.585,-119.515,346.5,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,297.6,62.6
34.581,-119.541,317.9,1.1,1.1,2007-08-17,0554,Terra,MODIS,93,6.1,296.5,14.8
34.579,-119.553,344.4,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,300.4,58.1
34.577,-119.565,350.1,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,298.4,72.6
34.58,-119.606,309.6,1.2,1.1,2007-08-17,0554,Terra,MODIS,23,6.1,292.8,9
34.6,-119.512,323.2,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,297.4,23.6
34.585,-119.6,311.2,1.2,1.1,2007-08-17,0554,Terra,MODIS,78,6.1,294.4,11.1
34.61,-119.514,395.5,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,308.2,274.4
34.608,-119.527,346.4,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,299.1,64.4
34.602,-119.617,346.8,1.2,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,299,67.4
34.6,-119.629,306.6,1.2,1.1,2007-08-17,0554,Terra,MODIS,39,6.1,294.8,7.4
34.647,-119.524,305.5,1.1,1.1,2007-08-17,0554,Terra,MODIS,64,6.1,292.1,7.3
34.698,-119.542,309,1.1,1.1,2007-08-17,0554,Terra,MODIS,26,6.1,293,9.7
34.737,-119.539,342.2,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,294.5,57.6
34.735,-119.552,336.3,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,295,45.7
34.733,-119.564,344.4,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,297.1,61
34.731,-119.576,359.3,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,298.5,102.9
34.729,-119.588,308.1,1.1,1.1,2007-08-17,0554,Terra,MODIS,74,6.1,290.7,10.4
34.747,-119.541,357.2,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,294.3,95.1
34.745,-119.554,343.6,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,296.9,58.9
34.743,-119.566,324.7,1.1,1.1,2007-08-17,0554,Terra,MODIS,38,6.1,297.6,23.9
34.741,-119.578,352.7,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,301.8,81.6
34.739,-119.59,333.9,1.1,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,293.8,40.8
34.749,-119.644,302.2,1.2,1.1,2007-08-17,0554,Terra,MODIS,47,6.1,290.2,6.8
34.731,-119.755,319.2,1.2,1.1,2007-08-17,0554,Terra,MODIS,98,6.1,293.2,19.7
34.742,-119.746,306.3,1.2,1.1,2007-08-17,0554,Terra,MODIS,24,6.1,292,7.7
34.778,-119.557,306.8,1.1,1.1,2007-08-17,0554,Terra,MODIS,25,6.1,289.7,8.6
34.77,-119.721,342.7,1.2,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,295.9,58.1
34.768,-119.733,310.5,1.2,1.1,2007-08-17,0554,Terra,MODIS,17,6.1,292.8,10.2
34.784,-119.697,342.9,1.2,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,296.5,59
34.782,-119.71,334.1,1.2,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,293.9,40.9
34.78,-119.723,369,1.2,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,296.3,137.6
34.778,-119.736,374.4,1.2,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,297.4,161.8
34.771,-119.775,306,1.2,1.1,2007-08-17,0554,Terra,MODIS,31,6.1,294.3,6.2
34.769,-119.787,321,1.2,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,296.3,21.2
34.767,-119.799,339.6,1.2,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,298.8,51.7
34.765,-119.811,336.6,1.2,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,298.7,46.7
34.793,-119.7,309.7,1.2,1.1,2007-08-17,0554,Terra,MODIS,51,6.1,292.4,11.1
34.791,-119.712,306,1.2,1.1,2007-08-17,0554,Terra,MODIS,29,6.1,291.5,7.2
34.789,-119.725,314.3,1.2,1.1,2007-08-17,0554,Terra,MODIS,72,6.1,293.6,12.5
34.787,-119.738,358.7,1.2,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,302.1,100.1
34.785,-119.75,352.1,1.2,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,301.6,80.6
34.783,-119.764,326.6,1.2,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,296.4,27.9
34.801,-119.715,314.4,1.2,1.1,2007-08-17,0554,Terra,MODIS,59,6.1,292,14.7
34.799,-119.728,328.8,1.2,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,296.7,32
34.797,-119.74,328.1,1.2,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,299.6,31.4
34.795,-119.752,345.7,1.2,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,298.8,65.2
34.792,-119.766,321.6,1.2,1.1,2007-08-17,0554,Terra,MODIS,100,6.1,294.8,22.1
34.804,-119.765,317.1,3.5,1.8,2007-08-17,1934,Terra,MODIS,22,6.1,300.2,40.6
34.796,-119.732,389.8,3.5,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,306.1,1160.4
34.787,-119.698,359.6,3.5,1.8,2007-08-17,1934,Terra,MODIS,99,6.1,300.4,471.6
34.78,-119.736,371.8,3.5,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,302.3,684.9
34.772,-119.702,354.9,3.5,1.8,2007-08-17,1934,Terra,MODIS,97,6.1,302.8,379.4
34.772,-119.771,337.4,3.5,1.8,2007-08-17,1934,Terra,MODIS,87,6.1,302.1,169.3
34.72,-119.56,379.4,3.6,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,303.2,888.3
34.711,-119.525,361.1,3.6,1.8,2007-08-17,1934,Terra,MODIS,99,6.1,297.4,506.3
34.692,-119.446,315.3,3.7,1.8,2007-08-17,1934,Terra,MODIS,9,6.1,276.9,42.5
34.801,-119.735,343.6,3.5,1.8,2007-08-17,1934,Terra,MODIS,91,6.1,301,249.8
34.793,-119.701,339.7,3.5,1.8,2007-08-17,1934,Terra,MODIS,85,6.1,298.8,208.3
34.786,-119.74,390.7,3.5,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,306,1176.5
34.778,-119.706,376.7,3.5,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,303.2,799.2
34.769,-119.67,330.1,3.5,1.8,2007-08-17,1934,Terra,MODIS,48,6.1,302.9,111.3
34.745,-119.639,324,3.6,1.8,2007-08-17,1934,Terra,MODIS,30,6.1,300.2,62.6
34.736,-119.601,326.2,3.6,1.8,2007-08-17,1934,Terra,MODIS,61,6.1,298.3,86.6
34.726,-119.562,341.9,3.6,1.8,2007-08-17,1934,Terra,MODIS,90,6.1,296.8,232.8
34.718,-119.528,327.7,3.6,1.8,2007-08-17,1934,Terra,MODIS,48,6.1,294,112.4
34.763,-119.78,346.9,3.5,1.8,2007-08-17,1934,Terra,MODIS,93,6.1,304.6,265.5
34.711,-119.569,413.1,3.6,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,310.8,2103.1
34.702,-119.532,424.8,3.6,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,311.9,2744.7
34.693,-119.494,383.4,3.6,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,298.8,1015.7
34.684,-119.455,332.3,3.7,1.8,2007-08-17,1934,Terra,MODIS,57,6.1,283.1,138.1
34.686,-119.535,439.8,3.6,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,315.5,3692.4
34.677,-119.497,467.2,3.6,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,316.7,6149.7
34.668,-119.46,340.7,3.7,1.8,2007-08-17,1934,Terra,MODIS,76,6.1,292,205.1
34.726,-119.767,346,3.5,1.8,2007-08-17,1934,Terra,MODIS,92,6.1,305.4,244.6
34.718,-119.732,341.2,3.5,1.8,2007-08-17,1934,Terra,MODIS,89,6.1,304.9,191.9
34.661,-119.5,437.2,3.6,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,313.1,3545.4
34.652,-119.464,370.6,3.7,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,296.7,687.7
34.721,-119.812,339.7,3.5,1.8,2007-08-17,1934,Terra,MODIS,88,6.1,303.8,183.3
34.712,-119.775,336,3.5,1.8,2007-08-17,1934,Terra,MODIS,85,6.1,303.6,146.2
34.702,-119.735,326,3.5,1.8,2007-08-17,1934,Terra,MODIS,63,6.1,306.9,63.6
34.615,-119.518,337.3,3.6,1.8,2007-08-17,1934,Terra,MODIS,86,6.1,300.6,173
34.732,-119.77,324.8,3.5,1.8,2007-08-17,1934,Terra,MODIS,70,6.1,303.7,58
34.724,-119.735,332.7,3.5,1.8,2007-08-17,1934,Terra,MODIS,82,6.1,304.6,121.8
34.679,-119.546,361,3.6,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,306,477
34.669,-119.504,418.3,3.6,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,315,2382.5
34.66,-119.467,373.5,3.7,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,297.7,748.3
34.726,-119.816,335.6,3.5,1.8,2007-08-17,1934,Terra,MODIS,85,6.1,304.2,149
34.718,-119.78,348.1,3.5,1.8,2007-08-17,1934,Terra,MODIS,93,6.1,304.7,277.2
34.709,-119.742,340.9,3.5,1.8,2007-08-17,1934,Terra,MODIS,89,6.1,307.3,195.3
34.653,-119.511,389.5,3.6,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,303.6,1186.8
34.645,-119.474,363.5,3.7,1.8,2007-08-17,1934,Terra,MODIS,100,6.1,295.9,545.1
